時間,開盤,最高,最低,收盤,成交量,收盤差,力道方向,力道,昨收,ATR20,ma10,bias,ACTION,bot
2025-06-11 08:57,22287.0,22287.0,22281.0,22281.0,43.0,-8.0,False,-344.0,0,0,22281.4,-0.1795219330928286,空,bot0
2025-06-11 08:57,22287.0,22287.0,22281.0,22281.0,43.0,-8.0,False,-344.0,0,0,22281.4,-0.1795219330928286,空,bot1
2025-06-11 08:57,22287.0,22287.0,22281.0,22281.0,43.0,-8.0,False,-344.0,0,0,22281.4,-0.1795219330928286,空,bot2
2025-06-11 08:57,22287.0,22287.0,22281.0,22281.0,43.0,-8.0,False,-344.0,0,0,22281.4,-0.1795219330928286,空,bot3
2025-06-11 08:57,22287.0,22287.0,22281.0,22281.0,43.0,-8.0,False,-344.0,0,0,22281.4,-0.1795219330928286,空,bot4
2025-06-11 08:57,22287.0,22288.0,22281.0,22288.0,75.0,-1.0,False,-75.0,0,0,22282.1,2.647865326877384,沖,bot4
2025-06-11 08:57,22287.0,22291.0,22281.0,22291.0,144.0,2.0,True,288.0,0,0,22282.4,3.859548343086267,沖,bot3
2025-06-11 08:59,22285.0,22292.0,22284.0,22292.0,97.0,7.0,True,679.0,0,0,22281.3,4.802233262870986,沖,bot2
2025-06-11 08:59,22285.0,22293.0,22284.0,22293.0,106.0,8.0,True,848.0,0,0,22281.4,5.206136059672437,沖,bot1
2025-06-11 08:59,22285.0,22301.0,22284.0,22301.0,698.0,16.0,True,11168.0,0,0,22282.2,8.43722792183863,沖,bot0
2025-06-11 09:01,22328.0,22330.0,22287.0,22287.0,1239.0,-38.0,False,-47082.0,0,0,22288.2,-0.5384014859884277,空,bot3
2025-06-11 09:01,22328.0,22330.0,22287.0,22287.0,1239.0,-38.0,False,-47082.0,0,0,22288.2,-0.5384014859884277,空,bot4
2025-06-11 09:01,22328.0,22330.0,22287.0,22287.0,1239.0,-38.0,False,-47082.0,0,0,22288.2,-0.5384014859884277,空,bot5
2025-06-11 09:01,22328.0,22330.0,22287.0,22287.0,1239.0,-38.0,False,-47082.0,0,0,22288.2,-0.5384014859884277,空,bot6
2025-06-11 09:01,22328.0,22330.0,22287.0,22287.0,1239.0,-38.0,False,-47082.0,0,0,22288.2,-0.5384014859884277,空,bot7
2025-06-11 09:01,22328.0,22330.0,22287.0,22287.0,1239.0,-38.0,False,-47082.0,0,0,22288.2,-0.5384014859884277,空,bot8
2025-06-11 09:01,22328.0,22330.0,22287.0,22287.0,1239.0,-38.0,False,-47082.0,0,0,22288.2,-0.5384014859884277,空,bot9
2025-06-11 09:02,22283.0,22283.0,22283.0,22283.0,101.0,5.0,True,505.0,0,0,22288.3,-2.377929227441874,沖,bot4
2025-06-11 09:02,22283.0,22283.0,22283.0,22283.0,101.0,5.0,True,505.0,0,0,22288.3,-2.377929227441874,沖,bot9
2025-06-11 09:02,22283.0,22283.0,22267.0,22272.0,534.0,-6.0,False,-3204.0,0,0,22287.2,-6.820058149969816,沖,bot3
2025-06-11 09:02,22283.0,22283.0,22267.0,22272.0,534.0,-6.0,False,-3204.0,0,0,22287.2,-6.820058149969816,沖,bot5
2025-06-11 09:02,22283.0,22283.0,22267.0,22272.0,534.0,-6.0,False,-3204.0,0,0,22287.2,-6.820058149969816,沖,bot6
2025-06-11 09:02,22283.0,22283.0,22267.0,22272.0,534.0,-6.0,False,-3204.0,0,0,22287.2,-6.820058149969816,沖,bot7
2025-06-11 09:02,22283.0,22283.0,22267.0,22272.0,534.0,-6.0,False,-3204.0,0,0,22287.2,-6.820058149969816,沖,bot8
2025-06-11 09:15,22253.0,22258.0,22252.0,22252.0,88.0,-2.0,False,-176.0,0,0,22248.6,1.5281860431674152,空,bot0
2025-06-11 09:15,22253.0,22258.0,22252.0,22252.0,88.0,-2.0,False,-176.0,0,0,22248.6,1.5281860431674152,空,bot1
2025-06-11 09:15,22253.0,22258.0,22252.0,22252.0,88.0,-2.0,False,-176.0,0,0,22248.6,1.5281860431674152,空,bot2
2025-06-11 09:15,22253.0,22258.0,22252.0,22252.0,88.0,-2.0,False,-176.0,0,0,22248.6,1.5281860431674152,空,bot3
2025-06-11 09:15,22253.0,22258.0,22252.0,22252.0,88.0,-2.0,False,-176.0,0,0,22248.6,1.5281860431674152,空,bot4
2025-06-11 09:15,22253.0,22258.0,22252.0,22252.0,88.0,-2.0,False,-176.0,0,0,22248.6,1.5281860431674152,空,bot5
2025-06-11 09:15,22253.0,22258.0,22252.0,22252.0,88.0,-2.0,False,-176.0,0,0,22248.6,1.5281860431674152,空,bot6
2025-06-11 09:15,22253.0,22258.0,22252.0,22252.0,88.0,-2.0,False,-176.0,0,0,22248.6,1.5281860431674152,空,bot7
2025-06-11 09:15,22253.0,22258.0,22252.0,22252.0,88.0,-2.0,False,-176.0,0,0,22248.6,1.5281860431674152,空,bot8
2025-06-11 09:15,22253.0,22258.0,22252.0,22252.0,88.0,-2.0,False,-176.0,0,0,22248.6,1.5281860431674152,空,bot9
2025-06-11 09:15,22253.0,22264.0,22251.0,22264.0,263.0,10.0,True,2630.0,0,0,22249.8,6.382079838920228,沖,bot2
2025-06-11 09:15,22253.0,22264.0,22251.0,22264.0,263.0,10.0,True,2630.0,0,0,22249.8,6.382079838920228,沖,bot3
2025-06-11 09:15,22253.0,22264.0,22251.0,22264.0,263.0,10.0,True,2630.0,0,0,22249.8,6.382079838920228,沖,bot4
2025-06-11 09:15,22253.0,22264.0,22251.0,22264.0,263.0,10.0,True,2630.0,0,0,22249.8,6.382079838920228,沖,bot7
2025-06-11 09:15,22253.0,22264.0,22251.0,22264.0,263.0,10.0,True,2630.0,0,0,22249.8,6.382079838920228,沖,bot8
2025-06-11 09:15,22253.0,22264.0,22251.0,22264.0,263.0,10.0,True,2630.0,0,0,22249.8,6.382079838920228,沖,bot9
2025-06-11 09:15,22253.0,22270.0,22251.0,22270.0,594.0,16.0,True,9504.0,0,0,22250.4,8.80883040304828,沖,bot0
2025-06-11 09:15,22253.0,22270.0,22251.0,22270.0,594.0,16.0,True,9504.0,0,0,22250.4,8.80883040304828,沖,bot1
2025-06-11 09:15,22253.0,22270.0,22251.0,22270.0,594.0,16.0,True,9504.0,0,0,22250.4,8.80883040304828,沖,bot5
2025-06-11 09:15,22253.0,22270.0,22251.0,22270.0,594.0,16.0,True,9504.0,0,0,22250.4,8.80883040304828,沖,bot6
2025-06-11 09:46,22260.0,22260.0,22254.0,22254.0,113.0,-3.0,False,-339.0,0,0,22245.7,3.7310581370778495,空,bot0
2025-06-11 09:46,22260.0,22260.0,22254.0,22254.0,113.0,-3.0,False,-339.0,0,0,22245.7,3.7310581370778495,空,bot1
2025-06-11 09:46,22260.0,22260.0,22254.0,22254.0,113.0,-3.0,False,-339.0,0,0,22245.7,3.7310581370778495,空,bot2
2025-06-11 09:46,22260.0,22260.0,22254.0,22254.0,113.0,-3.0,False,-339.0,0,0,22245.7,3.7310581370778495,空,bot3
2025-06-11 09:46,22260.0,22260.0,22254.0,22254.0,113.0,-3.0,False,-339.0,0,0,22245.7,3.7310581370778495,空,bot4
2025-06-11 09:46,22260.0,22260.0,22254.0,22254.0,113.0,-3.0,False,-339.0,0,0,22245.7,3.7310581370778495,空,bot5
2025-06-11 09:46,22260.0,22260.0,22254.0,22254.0,113.0,-3.0,False,-339.0,0,0,22245.7,3.7310581370778495,空,bot6
2025-06-11 09:46,22260.0,22260.0,22254.0,22254.0,113.0,-3.0,False,-339.0,0,0,22245.7,3.7310581370778495,空,bot7
2025-06-11 09:46,22260.0,22260.0,22254.0,22254.0,113.0,-3.0,False,-339.0,0,0,22245.7,3.7310581370778495,空,bot8
2025-06-11 09:46,22260.0,22260.0,22254.0,22254.0,113.0,-3.0,False,-339.0,0,0,22245.7,3.7310581370778495,空,bot9
2025-06-11 09:46,22260.0,22260.0,22249.0,22255.0,299.0,-2.0,False,-598.0,0,0,22245.8,4.135612115545733,沖,bot4
2025-06-11 09:46,22260.0,22260.0,22249.0,22255.0,299.0,-2.0,False,-598.0,0,0,22245.8,4.135612115545733,沖,bot9
2025-06-11 09:46,22260.0,22260.0,22249.0,22258.0,360.0,1.0,True,360.0,0,0,22246.1,5.349252228481152,沖,bot3
2025-06-11 09:46,22260.0,22260.0,22249.0,22258.0,360.0,1.0,True,360.0,0,0,22246.1,5.349252228481152,沖,bot8
2025-06-11 09:47,22258.0,22258.0,22243.0,22252.0,439.0,-6.0,False,-2634.0,0,0,22245.2,3.056839228237675,沖,bot1
