時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-08-15 08:49,24315.0,24320.0,24288.0,24296.0,835.0,-19.0,-40304.0,0.0,-40304.0,40304.0,0.0,-15865.0,多,D1
2025-08-15 08:49,24315.0,24320.0,24288.0,24296.0,835.0,-19.0,-40304.0,0.0,-40304.0,40304.0,0.0,-15865.0,多,D2
2025-08-15 08:50,24293.0,24305.0,24293.0,24297.0,376.0,2.0,-42787.0,0.0,-43539.0,42787.0,752.0,752.0,空,C00
2025-08-15 08:51,24300.0,24304.0,24298.0,24298.0,163.0,-2.0,-41125.0,0.0,-43539.0,41125.0,2414.0,-326.0,空,bot0
2025-08-15 08:51,24300.0,24304.0,24292.0,24292.0,348.0,-8.0,-43583.0,0.0,-43583.0,43583.0,0.0,-2784.0,沖,D1
2025-08-15 08:51,24300.0,24304.0,24292.0,24292.0,348.0,-8.0,-43583.0,0.0,-43583.0,43583.0,0.0,-2784.0,沖,D2
2025-08-15 08:53,24294.0,24294.0,24284.0,24293.0,463.0,-1.0,-42774.0,0.0,-43539.0,42774.0,765.0,-463.0,沖,C00
2025-08-15 08:53,24294.0,24294.0,24284.0,24294.0,465.0,0.0,-42311.0,0.0,-43539.0,42311.0,1228.0,0.0,沖,bot0
2025-08-15 08:57,24298.0,24308.0,24298.0,24301.0,333.0,3.0,-40437.0,0.0,-44514.0,40437.0,4077.0,999.0,空,bot0
2025-08-15 08:57,24298.0,24308.0,24298.0,24301.0,333.0,3.0,-40437.0,0.0,-44514.0,40437.0,4077.0,999.0,空,C00
2025-08-15 08:57,24298.0,24308.0,24298.0,24301.0,333.0,3.0,-40437.0,0.0,-44514.0,40437.0,4077.0,999.0,空,C0
2025-08-15 08:58,24303.0,24303.0,24273.0,24275.0,683.0,-28.0,-58525.0,0.0,-58525.0,58525.0,0.0,-19124.0,沖,bot0
2025-08-15 08:58,24303.0,24303.0,24273.0,24275.0,683.0,-28.0,-58525.0,0.0,-58525.0,58525.0,0.0,-19124.0,沖,C00
2025-08-15 08:58,24303.0,24303.0,24273.0,24275.0,683.0,-28.0,-58525.0,0.0,-58525.0,58525.0,0.0,-19124.0,沖,C0
2025-08-15 08:59,24274.0,24274.0,24266.0,24272.0,339.0,-2.0,-68876.0,0.0,-68876.0,68876.0,0.0,-678.0,多,D2
2025-08-15 09:00,24276.0,24276.0,24276.0,24276.0,37.0,-1.0,-66426.0,0.0,-68198.0,66426.0,1772.0,-37.0,沖,D2
2025-08-15 09:02,24281.0,24286.0,24280.0,24280.0,120.0,-1.0,-68300.0,0.0,-73515.0,68300.0,5215.0,-120.0,空,bot0
2025-08-15 09:02,24281.0,24286.0,24280.0,24280.0,120.0,-1.0,-68300.0,0.0,-73515.0,68300.0,5215.0,-120.0,空,C00
2025-08-15 09:02,24281.0,24286.0,24280.0,24280.0,120.0,-1.0,-68300.0,0.0,-73515.0,68300.0,5215.0,-120.0,空,C0
2025-08-15 09:02,24281.0,24286.0,24262.0,24273.0,598.0,-8.0,-72964.0,0.0,-73515.0,72964.0,551.0,-4784.0,沖,bot0
2025-08-15 09:02,24281.0,24286.0,24262.0,24273.0,598.0,-8.0,-72964.0,0.0,-73515.0,72964.0,551.0,-4784.0,沖,C00
2025-08-15 09:02,24281.0,24286.0,24262.0,24273.0,598.0,-8.0,-72964.0,0.0,-73515.0,72964.0,551.0,-4784.0,沖,C0
2025-08-15 09:06,24281.0,24292.0,24281.0,24286.0,112.0,5.0,-65027.0,0.0,-73515.0,65027.0,8488.0,560.0,空,bot0
2025-08-15 09:07,24263.0,24263.0,24263.0,24263.0,31.0,1.0,-78666.0,0.0,-78697.0,78666.0,31.0,31.0,沖,bot0
2025-08-15 09:10,24257.0,24265.0,24232.0,24232.0,1624.0,-25.0,-120677.0,0.0,-120677.0,120677.0,0.0,-40600.0,空,A3
2025-08-15 09:11,24214.0,24221.0,24214.0,24221.0,215.0,7.0,-188136.0,0.0,-189641.0,188136.0,1505.0,1505.0,沖,A3
2025-08-15 09:11,24214.0,24221.0,24214.0,24221.0,215.0,7.0,-188136.0,0.0,-189641.0,188136.0,1505.0,1505.0,多,D1
2025-08-15 09:11,24214.0,24221.0,24214.0,24221.0,215.0,7.0,-188136.0,0.0,-189641.0,188136.0,1505.0,1505.0,多,D2
2025-08-15 09:11,24214.0,24232.0,24214.0,24225.0,619.0,11.0,-182832.0,0.0,-189641.0,182832.0,6809.0,6809.0,空,bot0
